"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap"
"h_Absorbance_Log";"hs_Gen_Tot";0;-0,00148073772324231;-0,00111643627098394;0,00215403111203904;-0,00570256112441759;0,00274108567793296;-0,00566574620978448;0,00235499918303725;-0,687426339836208;0,49181410393985;FALSE;100
"h_Benzene_Log";"hs_Gen_Tot";0;0,00285880456434619;0,00197221357981164;0,00259188042236219;-0,00222118771571817;0,00793879684441054;-0,00156085863267511;0,00808227565805985;1,10298474408041;0,270033790349829;FALSE;100
"h_NO2_Log";"hs_Gen_Tot";0;0,00156322964928996;0,00156987748458146;0,00162208271639266;-0,00161599405478455;0,00474245335336447;-0,00176574708917046;0,00410367294420103;0,963717591891007;0,335187532073851;FALSE;100
"h_PM_Log";"hs_Gen_Tot";0;0,00433276780028167;0,00320125356320019;0,00222628089952388;-3,06625822545708e-05;0,00869619818281792;-0,00124723109673857;0,00774652883721405;1,94619097761127;0,0516318033065613;FALSE;100
"h_TEX_Log";"hs_Gen_Tot";0;3,93014569089694e-05;4,68029857768098e-05;0,00181208080263293;-0,00351231165332801;0,00359091456714595;-0,00391804100694208;0,00415295952775069;0,021688578595317;0,982696374591873;FALSE;100
"hs_KIDMED_None";"hs_Gen_Tot";0;-0,00258178976548425;-0,0016497609860172;0,00236898801577118;-0,00722492095620277;0,00206134142523428;-0,00630936281319136;0,00184730366970151;-1,08982812420171;0,275788862708911;FALSE;100
"hs_mvpa_prd_alt_None";"hs_Gen_Tot";0;0,00239976460978134;0,00168847705076191;0,00204565375157221;-0,00160964306813944;0,00640917228770213;-0,00255975361045412;0,00513947385159797;1,17310400547354;0,240754100457989;FALSE;100
"hs_sd_wk_None";"hs_Gen_Tot";0;0,00257531220156095;0,00170130130565537;0,00198224729896278;-0,00130982111285789;0,0064604455159798;-0,00130205544179451;0,00598638517715345;1,2991881501912;0,193879367143453;FALSE;100
"hs_dif_hours_total_None";"hs_Gen_Tot";0;-0,00158237847644873;-0,0012148560329385;0,00250965175198399;-0,00650120552407519;0,00333644857117773;-0,0072050293720546;0,00250672454586082;-0,630517152508428;0,528356284080244;FALSE;100
"hs_as_c_Log2";"hs_Gen_Tot";0;-0,00461813711824959;-0,00295507035510123;0,00240219001628428;-0,00932634303418846;9,00687976892849e-05;-0,00812789179151758;0,00159100414052121;-1,92246953277782;0,054546703677914;FALSE;100
"hs_cd_c_Log2";"hs_Gen_Tot";0;0,00185529896157281;0,00122365565751904;0,00137759178157324;-0,000844731315709109;0,00455532923885473;-0,0010574648982357;0,00436812921770145;1,34676976618866;0,178054394880477;FALSE;100
"hs_co_c_Log2";"hs_Gen_Tot";0;-0,00283451000928567;-0,00213533046062812;0,00221493777662992;-0,00717570827947754;0,0015066882609062;-0,00683215091781234;0,000962305145099524;-1,279724441559;0,200642065488394;FALSE;100
"hs_cs_c_Log2";"hs_Gen_Tot";0;-0,000847917489329756;-0,000831846074397759;0,00222540183958128;-0,00520962494603825;0,00351378996737874;-0,00498030566260577;0,0033367846782149;-0,381017699477275;0,703190115120459;FALSE;100
"hs_cu_c_Log2";"hs_Gen_Tot";0;0,000246133509271822;0,000386360725328269;0,00215824004074149;-0,00398393924057375;0,0044762062591174;-0,00305220785724701;0,00493340649117569;0,114043621017827;0,909203214420588;FALSE;100
"hs_hg_c_Log2";"hs_Gen_Tot";0;0,00132221382701401;0,000331543991072767;0,00167419848774846;-0,0019591549119444;0,00460358256597242;-0,00302315458568716;0,00374330494723254;0,789759300757813;0,429668351868539;FALSE;100
"hs_mn_c_Log2";"hs_Gen_Tot";0;0,000866563274520926;0,00048777402221688;0,00152589776716348;-0,00212414139320957;0,00385726794225142;-0,00163861645555571;0,00338683640957738;0,567903887907117;0,570100231840042;FALSE;100
"hs_mo_c_Log2";"hs_Gen_Tot";0;-0,00103443037787711;-0,00102022055959009;0,0012921089060135;-0,00356691729776703;0,00149805654201281;-0,00336752862095089;0,00130313716410612;-0,800575224783954;0,42337759833504;FALSE;100
"hs_pb_c_Log2";"hs_Gen_Tot";0;0,00256220502347839;0,0021160518262023;0,00209490844833975;-0,00154374008617621;0,00666815013313298;-0,000595625975025866;0,00684096208538886;1,22306300569315;0,221305899981149;FALSE;100
"hs_hum_mt_hs_h_None";"hs_Gen_Tot";0;-0,00394026702645483;-0,00360075727120843;0,00234010063780863;-0,00852677999675895;0,000646245943849292;-0,00858585001293515;4,29873345548969e-05;-1,68380238131325;0,0922198668608916;FALSE;100
"hs_tm_mt_hs_h_None";"hs_Gen_Tot";0;-0,00153543797260274;-0,000620355914559642;0,00243672232343595;-0,00631132596686196;0,00324045002165649;-0,0053014985221918;0,00306587770956951;-0,630124309953241;0,528613255646088;FALSE;100
"hs_uvdvf_mt_hs_h_None";"hs_Gen_Tot";0;-0,0042125358444153;-0,00339405145643823;0,00262211568741323;-0,00935178815504271;0,000926716466212122;-0,00986695762791952;0,00105002436674194;-1,60654080391512;0,10815513707242;FALSE;100
"hs_hum_dy_hs_h_None";"hs_Gen_Tot";0;-0,00213713053309594;-0,00201562236345864;0,00172549499050866;-0,00551903856999719;0,00124477750380532;-0,00564029279671381;0,000540699188247847;-1,23856084477297;0,215508176121786;FALSE;100
"hs_hum_wk_hs_h_None";"hs_Gen_Tot";0;-0,00422270622281743;-0,00411441830234798;0,0022416643396015;-0,00861628759386414;0,000170875148229284;-0,00883760125937994;-0,000727916581568041;-1,88373707348536;0,059600549037685;FALSE;100
"hs_tm_dy_hs_h_None";"hs_Gen_Tot";0;0,000700612514538544;0,000603962621129413;0,00213551565254156;-0,00348492125286447;0,00488614628194156;-0,00274796503628911;0,00473408656854632;0,32807650634858;0,742853816998441;FALSE;100
"hs_tm_wk_hs_h_None";"hs_Gen_Tot";0;0,00220037033523179;0,00167813336259615;0,0021852484532485;-0,00208263793040714;0,00648337860087072;-0,0020895022890451;0,00698035915932024;1,00691998292496;0,313973228256259;FALSE;100
"hs_uvdvf_dy_hs_h_None";"hs_Gen_Tot";0;0,00148538328986725;0,000701479094837685;0,00175594879481138;-0,00195621310665957;0,00492697968639408;-0,0023131046976274;0,00461733792562675;0,845914923177932;0,397600206835598;FALSE;100
"hs_uvdvf_wk_hs_h_None";"hs_Gen_Tot";0;-0,00213340310541261;-0,00227859407108447;0,00200979876152971;-0,00607253629418404;0,00180573008335881;-0,00565862551454024;0,00120371785485397;-1,06150085583137;0,288462344181595;FALSE;100
"hs_ndvi100_h_None";"hs_Gen_Tot";0;0,00123805342442395;0,00107589788537955;0,00229295300638544;-0,00325605188633434;0,00573215873518225;-0,00392585131126985;0,00477305614612066;0,539938420445693;0,589239500615153;FALSE;100
"hs_ndvi100_s_None";"hs_Gen_Tot";0;0,0050482258950734;0,00408948998825808;0,00214918225554803;0,000835906077986713;0,0092605457121601;0,000779721103065987;0,00833950583017811;2,34890544161232;0,0188286877481043;TRUE;100
"hs_dde_cadj_Log2";"hs_Gen_Tot";0;-0,0014198145120315;-0,00121729565356834;0,00215573414501311;-0,00564497579650044;0,00280534677243745;-0,00546026721193687;0,00251819142765349;-0,658622268110367;0,510138359744425;FALSE;100
"hs_ddt_cadj_Log2";"hs_Gen_Tot";0;0,000307795750264675;4,29322648040017e-05;0,00135950294952884;-0,00235678106768783;0,00297237256821718;-0,00229102685208242;0,00242326106159193;0,226403150041967;0,820887878156303;FALSE;100
"hs_hcb_cadj_Log2";"hs_Gen_Tot";0;-0,00218349538678424;-0,00264574824403921;0,00294932736546475;-0,00796407080171356;0,00359708002814507;-0,00959808434229202;0,0015009719097851;-0,740336733165655;0,459095697320234;FALSE;100
"hs_pcb118_cadj_Log2";"hs_Gen_Tot";0;0,00513947755642003;0,00372502125166407;0,00247998236197497;0,00027880144465452;0,0100001536681855;-0,00100701657591401;0,00830324017009359;2,07238472144904;0,038229577065014;TRUE;100
"hs_pcb138_cadj_Log2";"hs_Gen_Tot";0;-0,00201495160186635;-0,00121873292993011;0,00219935213810702;-0,00632560258187726;0,00229569937814457;-0,00596350043469028;0,00189712134824244;-0,916156884090702;0,359584615894588;FALSE;100
"hs_pcb153_cadj_Log2";"hs_Gen_Tot";0;0,0023416032366702;0,0017439686505303;0,00236638211735087;-0,00229642048699715;0,00697962696033755;-0,0031775111461319;0,0069259159779776;0,989528791441167;0,322404490392763;FALSE;100
"hs_pcb170_cadj_Log2";"hs_Gen_Tot";0;-0,0059141958567031;-0,00480770079443264;0,00288248519165176;-0,0115637630183106;-0,000264628695095614;-0,0105918666769521;0,000831003769372241;-2,05176972767519;0,0401920466192359;TRUE;100
"hs_pcb180_cadj_Log2";"hs_Gen_Tot";0;-0,0020368324374825;-0,00154795421091579;0,00227361176870443;-0,00649302961896961;0,0024193647440046;-0,00671650863437945;0,00204951992577417;-0,895857624207825;0,370328808925974;FALSE;100
"hs_sumPCBs5_cadj_Log2";"hs_Gen_Tot";0;-0,00508048524679796;-0,00406677412416127;0,00237707592210088;-0,00973946844263303;-0,0004215020509629;-0,0091036291444988;-8,16829200947961e-05;-2,13728354217134;0,032574936634281;TRUE;100
"hs_pfhxs_c_Log2";"hs_Gen_Tot";0;-0,00233351732253376;-0,00120497132880256;0,00219031981568635;-0,00662646527590342;0,0019594306308359;-0,00525363771560418;0,00262100140301586;-1,06537744206206;0,286705160675749;FALSE;100
"hs_pfna_c_Log2";"hs_Gen_Tot";0;0,00167554942845085;0,00088408567927308;0,0022096207370489;-0,00265522763565785;0,00600632649255955;-0,00243008337163671;0,00683841995830824;0,758297295258305;0,448273026125881;FALSE;100
"hs_pfoa_c_Log2";"hs_Gen_Tot";0;-0,000960523095179529;-0,00039681329710438;0,00171388333483652;-0,0043196727051625;0,00239862651480344;-0,00430776690343191;0,00241559590697521;-0,560436685307493;0,575181614754223;FALSE;100
"hs_pfos_c_Log2";"hs_Gen_Tot";0;-0,00358325224575701;-0,00281648854789209;0,0022114990685736;-0,00791771077200513;0,000751206280491116;-0,00860797807077829;0,000215022640675445;-1,62028205061293;0,105171702850535;FALSE;100
"hs_pfunda_c_Log2";"hs_Gen_Tot";0;-0,00190597717433781;-0,00122021054311905;0,0014967083655171;-0,00483947166611114;0,00102751731743553;-0,00437433330779317;0,00150719327005534;-1,27344592857895;0,202859848337098;FALSE;100
"hs_hm_pers_None";"hs_Gen_Tot";0;0,00255944143442656;0,00197511573925914;0,00169413442210083;-0,000761001017860645;0,00587988388671376;-0,00153625180980795;0,00564245574427648;1,51076644275529;0,130847967266395;FALSE;100
"hs_trafload_h_pow1over3";"hs_Gen_Tot";0;-0,00113730100465091;-0,000925485939773378;0,0014331629033612;-0,00394624867921771;0,00167164666991589;-0,00367115182824068;0,0019221554641056;-0,79356017517869;0,427451524626657;FALSE;100
"hs_trafnear_h_pow1over3";"hs_Gen_Tot";0;0,00139532983340758;0,000795299233158216;0,00209222793256064;-0,00270536156185998;0,00549602122867514;-0,00270920810365253;0,00549506128305322;0,666911005102515;0,504828980957001;FALSE;100
"FAS_cat_None_Low";"hs_Gen_Tot";0;0,00705914856735503;0,00719158418342575;0,00703501432562749;-0,00672922614159817;0,0208475232763082;-0,00308995445357897;0,0206585651199784;1,00343058885319;0,315653151455573;FALSE;100
"FAS_cat_None_Middle";"hs_Gen_Tot";0;-0,0014230938958106;6,71863312302765e-05;0,00266795714519541;-0,00665219381268989;0,0038060060210687;-0,00521643103605544;0,00545793295852666;-0,533402081953744;0,593755276624551;FALSE;100
"hs_globalexp2_None_no exposure";"hs_Gen_Tot";0;0,00350460265874122;0,00401209493219045;0,00338634311119196;-0,00313250787849034;0,0101417131959728;-0,00209363571270085;0,0115313363721741;1,03492249416735;0,300705108675217;FALSE;100
"h_abs_ratio_preg_Log";"hs_bmi_c_cat";0;-0,0271371744502853;-0,0260569931654189;0,0705586044483088;-0,165429497968378;0,111155149067808;-0,157280880022699;0,129291088094271;-0,384604750369829;0,700530274086496;FALSE;100
"h_no2_ratio_preg_Log";"hs_bmi_c_cat";0;-0,0549530983151667;-0,0546069449708575;0,0563613509790879;-0,1654193163542;0,0555131197238668;-0,167342244706476;0,0355966379600655;-0,975013858975032;0,329553385436443;FALSE;100
"h_pm10_ratio_preg_None";"hs_bmi_c_cat";0;0,0271082142696767;0,0271080447422497;0,0589867966122404;-0,0885037826537038;0,142720211193057;-0,0820248073494658;0,120151575959075;0,459564102927594;0,64582913031528;FALSE;100
"h_pm25_ratio_preg_None";"hs_bmi_c_cat";0;-0,0231859354535189;-0,024960836628713;0,0664504535668404;-0,153426431200877;0,107054560293839;-0,124735964991226;0,108420349192134;-0,348920650032839;0,727148881826723;FALSE;100
"h_accesslines300_preg_dic0";"hs_bmi_c_cat";0;-0,168885271505514;-0,170503334067299;0,192801656380377;-0,54676957417072;0,208999031159692;-0,532970378334989;0,202516097999032;-0,875953426314562;0,3810553533254;FALSE;100
"h_accesspoints300_preg_Log";"hs_bmi_c_cat";0;-0,0913714393396109;-0,0911781744729568;0,0653915976093309;-0,219536615545435;0,0367937368662132;-0,204477432625875;0,0348443240323176;-1,39729632980511;0,162324479061656;FALSE;100
"h_builtdens300_preg_Sqrt";"hs_bmi_c_cat";0;-0,00871243577174166;-0,00881732829470188;0,0684014688624299;-0,142776851231742;0,125351979688259;-0,132335335249669;0,138669041297773;-0,127372056720949;0,898645931586638;FALSE;100
"h_connind300_preg_Sqrt";"hs_bmi_c_cat";0;-0,0679871927870764;-0,0727719924661;0,0666486589816716;-0,198616164009045;0,0626417784348919;-0,20775425228833;0,0551097253852191;-1,02008343192281;0,307688893679697;FALSE;100
"h_fdensity300_preg_Log";"hs_bmi_c_cat";0;-0,0881370978653266;-0,0927323793136761;0,0632995895498038;-0,21220201361911;0,0359278178884568;-0,206204447853755;0,0350065562529766;-1,39238024278152;0,163807284071236;FALSE;100
"h_frichness300_preg_None";"hs_bmi_c_cat";0;-0,0770178851719173;-0,0779261789830704;0,065444863554861;-0,205287460712583;0,0512516903687483;-0,211437374433709;0,0556513689860359;-1,17683620972569;0,239260886967286;FALSE;100
"h_landuseshan300_preg_None";"hs_bmi_c_cat";0;0,0553854858475962;0,053010545124597;0,0648274280586991;-0,0716739383578154;0,182444910053008;-0,0552325064944047;0,183503452166826;0,854352663774451;0,39290961548358;FALSE;100
"h_popdens_preg_Sqrt";"hs_bmi_c_cat";0;0,0904287124087789;0,0923061017365576;0,0710229428058228;-0,0487736975666819;0,22963112238424;-0,0389516838541484;0,233639611272343;1,2732324068296;0,202935584141673;FALSE;100
"h_walkability_mean_preg_None";"hs_bmi_c_cat";0;-0,0937245746230366;-0,0953018103955124;0,0645841339174137;-0,220307151073879;0,032858001827806;-0,21606005980519;0,0236674747794006;-1,45120123067511;0,146723834312001;FALSE;100
"hs_as_m_Log2";"hs_bmi_c_cat";0;0,11256782108958;0,110730367900848;0,0703994757512242;-0,0254126159133203;0,25054825809248;-0,0316120693702503;0,250278609680538;1,59898663858477;0,109823571494759;FALSE;100
"hs_cd_m_Log2";"hs_bmi_c_cat";0;0,0045490901990863;0,00196365361799241;0,0657810154337544;-0,124379330917546;0,133477511315718;-0,11792013303655;0,171257223933962;0,0691550619747961;0,944866192774912;FALSE;100
"hs_co_m_Log2";"hs_bmi_c_cat";0;0,0817781725485053;0,0870780856611519;0,0632856500832132;-0,0422594223527967;0,205815767449807;-0,0326744943948264;0,202286305776879;1,29220719769769;0,196285399732786;FALSE;100
"hs_cs_m_Log2";"hs_bmi_c_cat";0;0,0502045287390019;0,0504963543806084;0,0677205133921039;-0,082525238524084;0,182934296002088;-0,07885156537817;0,157667502198391;0,741348909278289;0,458481913707197;FALSE;100
"hs_cu_m_Log2";"hs_bmi_c_cat";0;-0,109909687459032;-0,112970886072567;0,0616054209829753;-0,230654093838092;0,0108347189200273;-0,240734910035701;-0,0267854870919094;-1,78409116771406;0,0744088522338547;FALSE;100
"hs_hg_m_Log2";"hs_bmi_c_cat";0;0,00326826207452788;0,00705819732207024;0,0620482262653145;-0,118344026710081;0,124880550859136;-0,113036452469847;0,12636093894975;0,0526729331561065;0,957992505290903;FALSE;100
"hs_mn_m_Log2";"hs_bmi_c_cat";0;0,00666343324821138;0,00620513464360356;0,0640773719506193;-0,118925907998979;0,132252774495402;-0,111022924074242;0,137271480037048;0,103990426657112;0,917176945800464;FALSE;100
"hs_mo_m_Log2";"hs_bmi_c_cat";0;0,0196161519349802;0,0138230892596583;0,0712849372640819;-0,120099757742817;0,159332061612778;-0,133720978220067;0,124736184934383;0,275179479534509;0,783178351563396;FALSE;100
"hs_pb_m_Log2";"hs_bmi_c_cat";0;0,0459734811077907;0,0500403607398897;0,0593965223435297;-0,070441563492456;0,162388525708037;-0,0679137329004574;0,146335646245156;0,774009643896244;0,438925088258212;FALSE;100
"h_humidity_preg_None";"hs_bmi_c_cat";0;-0,0732826602490339;-0,075864438136445;0,0702328417624698;-0,210936500635375;0,0643711801373075;-0,194079804430508;0,0362151048822632;-1,0434243924926;0,296751781148087;FALSE;100
"h_pressure_preg_None";"hs_bmi_c_cat";0;0,00178613356248545;0,00402691153899826;0,0636563813836951;-0,122978081335703;0,126550348460674;-0,125108532568638;0,10873738442209;0,0280589867607986;0,977615105006765;FALSE;100
"h_temperature_preg_None";"hs_bmi_c_cat";0;0,0222466570814237;0,0275604175003358;0,0705524462790432;-0,116033596646698;0,160526910809545;-0,0934754220692438;0,168260457095655;0,315320846472644;0,752518058544165;FALSE;100
"h_ndvi100_preg_None";"hs_bmi_c_cat";0;-0,076897042780345;-0,0803527415902827;0,0735621422299427;-0,221076192176646;0,0672821066159557;-0,208614547791102;0,060204291445968;-1,04533446755775;0,295868412785208;FALSE;100
"hs_dde_madj_Log2";"hs_bmi_c_cat";0;0,18945420684094;0,190389671095824;0,071802931905863;0,0487230463210663;0,330185367360813;0,0591227286767415;0,332854452428402;2,6385302356361;0,00832662747824224;TRUE;100
"hs_ddt_madj_Log2";"hs_bmi_c_cat";0;-0,00485504942919474;-0,00257770032488541;0,0682299189926243;-0,138583233322824;0,128873134464434;-0,129161582959686;0,124793274754481;-0,0711571917551239;0,943272651041649;FALSE;100
"hs_hcb_madj_Log2";"hs_bmi_c_cat";0;-0,05399925707399;-0,0507970091056899;0,0640071331638511;-0,179450932828797;0,0714524186808175;-0,165464752658898;0,0619416410167459;-0,843644362820592;0,398868166338481;FALSE;100
"hs_pcb118_madj_Log2";"hs_bmi_c_cat";0;-0,0183078686621993;-0,0222962559342172;0,0662811828481721;-0,148216599897331;0,111600862572932;-0,127851631167794;0,106816594899251;-0,276215177151206;0,78238280084524;FALSE;100
"hs_pcb138_madj_Log2";"hs_bmi_c_cat";0;0,00617261167604934;0,0143802656050158;0,0785860147073474;-0,147853146838887;0,160198370190985;-0,102706666257304;0,163484179443736;0,0785459308381525;0,937393795525219;FALSE;100
"hs_pcb153_madj_Log2";"hs_bmi_c_cat";0;0,0437464869323868;0,0418290114051023;0,0599624134418627;-0,0737776838397645;0,161270657704538;-0,0700258451496896;0,162169221963727;0,729565146252857;0,465656033236073;FALSE;100
"hs_pcb170_madj_Log2";"hs_bmi_c_cat";0;-0,141449291661738;-0,140075642651884;0,0680080915294141;-0,274742701716693;-0,00815588160678296;-0,262785538700391;-0,0174115776281695;-2,0798891496692;0,0375357014730415;TRUE;100
"hs_pcb180_madj_Log2";"hs_bmi_c_cat";0;-0,0473969051568848;-0,0431836971423552;0,066978175524758;-0,178671716935613;0,0838779066218429;-0,155832647330376;0,081679192139913;-0,707647002707097;0,479164496374382;FALSE;100
"hs_sumPCBs5_madj_Log2";"hs_bmi_c_cat";0;-0,032453609652972;-0,039009314273912;0,0788502223801404;-0,186997205691021;0,122089986385077;-0,192506245698954;0,111718987826996;-0,411585518383343;0,680643247849637;FALSE;100
"hs_pfhxs_m_Log2";"hs_bmi_c_cat";0;-0,125238442185683;-0,125482845786864;0,0540221916231004;-0,231119992132881;-0,0193568922384844;-0,214981323926096;-0,0321853634393587;-2,3182777007538;0,020434233523298;TRUE;100
"hs_pfna_m_Log2";"hs_bmi_c_cat";0;0,107199353451851;0,105639622242104;0,0593643477763248;-0,0091526301554557;0,223551337059158;0,00638592022202056;0,207898316129994;1,80578676372831;0,0709516537762728;FALSE;100
"hs_pfoa_m_Log2";"hs_bmi_c_cat";0;-0,000918881592460912;-0,00271431765813386;0,0568166107417202;-0,112277392369864;0,110439629184942;-0,117989775378265;0,110726537052487;-0,01617276321951;0,987096564424133;FALSE;100
"hs_pfos_m_Log2";"hs_bmi_c_cat";0;0,00557210929575407;0,00689186765042486;0,0666268698869102;-0,125014156085226;0,136158374676734;-0,128883024444788;0,115819086714714;0,0836315634399747;0,933349370840827;FALSE;100
"hs_pfunda_m_Log2";"hs_bmi_c_cat";0;-0,0168444994628072;-0,0148853250774742;0,066316886086477;-0,146823207759148;0,113134208833533;-0,156665918992979;0,112072174275201;-0,254000156775185;0,799495436981704;FALSE;100
"e3_asmokcigd_p_None";"hs_bmi_c_cat";0;-0,0543736432780616;-0,0542245617891989;0,0535823166203327;-0,159393054062136;0,0506457675060124;-0,155373866281241;0,050065626671694;-1,01476842935583;0,310216226236893;FALSE;100
"h_distinvnear1_preg_Log";"hs_bmi_c_cat";0;0,0223634438043129;0,0191891023426242;0,0603317514098277;-0,0958846160831729;0,140611503691799;-0,0992151861892316;0,139293414645082;0,370674533421055;0,710879960564946;FALSE;100
"h_trafload_preg_pow1over3";"hs_bmi_c_cat";0;0,157524492830875;0,159101087921406;0,0579120963189177;0,0440188697765813;0,271030115885168;0,0310354047279071;0,250371294544211;2,72006200506711;0,00652696761189718;TRUE;100
"h_trafnear_preg_pow1over3";"hs_bmi_c_cat";0;0,00391105830770804;0,00975644971738294;0,0762674085890158;-0,145570315720964;0,15339243233638;-0,109092164322021;0,162287054838061;0,0512808600693863;0,959101719487135;FALSE;100
"h_bro_preg_Log";"hs_bmi_c_cat";0;-0,0344884824277789;-0,0364261849670583;0,0519340605046254;-0,136277370587769;0,067300405732211;-0,14392252415517;0,0695977566806979;-0,66408214748984;0,506637735616031;FALSE;100
"h_clf_preg_Log";"hs_bmi_c_cat";0;-0,0809282734269916;-0,0879898605264613;0,0715303053463012;-0,221125095708895;0,0592685488549116;-0,224901411154579;0,0528632027466263;-1,13138442559684;0,257893323788964;FALSE;100
"h_thm_preg_Log";"hs_bmi_c_cat";0;-0,110871295824871;-0,110828599149441;0,0670737746183766;-0,242333478384046;0,0205908867343036;-0,221384740697284;0,0315088429194472;-1,65297534626142;0,0983358811751278;FALSE;100
"e3_alcpreg_yn_None_1";"hs_bmi_c_cat";0;-0,14304591754172;-0,153889032406161;0,124202450830996;-0,38647824796208;0,100386412878639;-0,401462332581074;0,0718944468412818;-1,1517157397833;0,249437902225769;FALSE;100
"h_pamod_t3_None_Often";"hs_bmi_c_cat";0;-0,272210105264352;-0,277429842109465;0,103503230165457;-0,475072708672207;-0,0693475018564968;-0,494271549682942;-0,0958923980242887;-2,62996724671496;0,00853930949238446;TRUE;100
"h_pamod_t3_None_Sometimes";"hs_bmi_c_cat";0;-0,108674696533894;-0,113246239451016;0,174029285384992;-0,449765828143721;0,232416435075933;-0,412711897571749;0,245529665381653;-0,624462120231552;0,532324139717188;FALSE;100
"h_pamod_t3_None_Very Often";"hs_bmi_c_cat";0;-0,0496093141123359;-0,0552149568634202;0,10412097006056;-0,253682665466407;0,154464037241735;-0,268921964549923;0,131391930073772;-0,476458431797951;0,633747814853386;FALSE;100
"h_pavig_t3_None_Low";"hs_bmi_c_cat";0;-0,373221533024473;-0,370056135547452;0,129565660792178;-0,627165561810276;-0,119277504238671;-0,625300942875401;-0,108365021199198;-2,88055902113691;0,00396970619652798;TRUE;100
"h_pavig_t3_None_Medium";"hs_bmi_c_cat";0;-0,24174862507266;-0,234634492094047;0,130388470842056;-0,497305331922341;0,0138080817770206;-0,496915324700438;0,0333392606930997;-1,85406442388222;0,0637299436782576;FALSE;100
"hs_no2_dy_hs_h_Log";"hs_bmi_c_cat";0;-0,158032617483613;-0,150625108562923;0,073907740569633;-0,302889127178824;-0,0131761077884028;-0,282501070073907;0,0230365198692403;-2,13824176284649;0,032497126451554;TRUE;100
"hs_no2_wk_hs_h_Log";"hs_bmi_c_cat";0;0,0655221583126178;0,0615722426754107;0,0615179734447943;-0,0550508540410705;0,186095170666306;-0,0612709589583921;0,188327125902185;1,06508967450654;0,286835351393675;FALSE;100
"hs_no2_yr_hs_h_Log";"hs_bmi_c_cat";0;0,0221173394781173;0,0144799945651425;0,0667911028159437;-0,108790816528844;0,153025495485079;-0,122611077665197;0,134216543962544;0,331142001638542;0,740537226898596;FALSE;100
"hs_pm10_dy_hs_h_None";"hs_bmi_c_cat";0;0,121787795839328;0,114948004866963;0,0588326117072631;0,00647799577666298;0,237097595901993;0,00794640005329712;0,205423915457284;2,07007291203244;0,0384455171032676;TRUE;100
"hs_pm10_wk_hs_h_None";"hs_bmi_c_cat";0;-0,110077214969839;-0,0891764143410597;0,0645544129415053;-0,236601539378315;0,0164471094386383;-0,202394759846977;0,0469417508404192;-1,70518497425703;0,088159931466193;FALSE;100
"hs_pm10_yr_hs_h_None";"hs_bmi_c_cat";0;-0,0465360123726113;-0,0382222241119471;0,0476399464478697;-0,139908591635853;0,0468365668906302;-0,127099161184807;0,0655031311327528;-0,9768275542361;0,328654532305458;FALSE;100
"hs_pm25_dy_hs_h_None";"hs_bmi_c_cat";0;0,0965120074091964;0,0914442262028075;0,070365314645929;-0,0414014750576532;0,234425489876046;-0,0459123923091627;0,21304369874722;1,37158496192101;0,170192677875155;FALSE;100
"hs_pm25_wk_hs_h_None";"hs_bmi_c_cat";0;-0,0252502754616697;-0,0268639104950463;0,0741566043801579;-0,170594549262564;0,120093998339225;-0,186225133155273;0,119786796357514;-0,340499348274176;0,733480513500191;FALSE;100
"hs_pm25_yr_hs_h_None";"hs_bmi_c_cat";0;-0,00549372412685064;-0,0101315654029903;0,0662529266631703;-0,135347074257038;0,124359626003337;-0,119790380882379;0,138058338486046;-0,0829204746649264;0,933914773676275;FALSE;100
"hs_pm25abs_dy_hs_h_Log";"hs_bmi_c_cat";0;-0,0361619822475228;-0,0370313674018845;0,0627763201506453;-0,159201308824744;0,0868773443296979;-0,168291947732729;0,0724176750227371;-0,576044950719386;0,56458479885971;FALSE;100
"hs_pm25abs_wk_hs_h_Log";"hs_bmi_c_cat";0;0,0664479590575509;0,0718376315467328;0,0738195949806632;-0,0782357884578826;0,211131706572984;-0,0765282157668201;0,19784962093144;0,900139848707606;0,368045832020547;FALSE;100
"hs_pm25abs_yr_hs_h_Log";"hs_bmi_c_cat";0;0,0793387287351846;0,0738085409617013;0,0641472956098815;-0,0463876603658275;0,205065117836197;-0,0404066027337099;0,184994816231515;1,23682110026417;0,216153506751788;FALSE;100
"hs_accesslines300_h_dic0";"hs_bmi_c_cat";0;0,0040849142368431;0,0139410190294723;0,181080452984289;-0,350826251916561;0,358996080390247;-0,304372522619702;0,409316386241474;0,0225585598529374;0,982002399854664;FALSE;100
"hs_accesspoints300_h_Log";"hs_bmi_c_cat";0;0,0322940717407182;0,0292864381811801;0,0697785755066405;-0,104469423144806;0,169057566626242;-0,0956860157812641;0,170993920433824;0,462807839028542;0,643502111813206;FALSE;100
"hs_builtdens300_h_Sqrt";"hs_bmi_c_cat";0;-0,0485275135053037;-0,0488278173716201;0,0591664523637641;-0,164491629231286;0,0674366022206787;-0,173191139056984;0,0386006846018126;-0,820186297582106;0,412109912115041;FALSE;100
"hs_connind300_h_Log";"hs_bmi_c_cat";0;0,054970530052992;0,0580684000268782;0,0756694973180804;-0,0933389594186957;0,20328001952468;-0,0939816702082305;0,206399101718492;0,726455599697204;0,467559517100359;FALSE;100
